WASTE CODE GROUP,2021,2023,delta,pct_change,share_2021,share_2023
P096,5.5541417,3.1640658999999998,-2.3900758,-43.032315866194054,6.760294964419863e-06,4.576305487618209e-06
U137,0.6445,2.7750000000000004,2.1305000000000005,330.5663304887511,7.844614595570368e-07,4.013585092567298e-06
P189,7.523999999999999,2.7695,-4.754499999999999,-63.19112174375332,9.157933315294251e-06,4.005630239230678e-06
U205,0.874,2.62277,1.74877,200.08810068649882,1.0638003346048879e-06,3.793409215579363e-06
U149,3.74,2.6035,-1.1365000000000003,-30.387700534759365,4.552189074853868e-06,3.7655383021617875e-06
P041,4.3220524000000005,2.5420011000000002,-1.7800513000000002,-41.185324361176185,5.26064163535453e-06,3.6765901694593425e-06
F028,2.3037948,2.4093578,0.10556300000000007,4.582135527000932,2.804093454348971e-06,3.484743260807474e-06
K035,95.2,2.175,-93.025,-97.71533613445379,0.000115873903723553,3.1457829103905847e-06
U101,2.4145000000000003,2.109,-0.3055000000000003,-12.652723131083052,2.938839711560071e-06,3.0503246703511466e-06
U118,50.5305,1.9515,-48.579,-96.13797607385638,6.150384760612389e-05,2.8225265975297593e-06
U214,2.0745,1.929,-0.14549999999999996,-7.013738250180765,2.52500434111881e-06,2.7899840156981327e-06
U075,2.0730039000000002,1.8995,-0.17350390000000027,-8.36968517039453,2.523183343772583e-06,2.747317075074444e-06
P076,0.9295521999999999,1.8490801000000001,0.9195279000000002,98.92159902370197,1.1314164089161437e-06,2.6743929096658913e-06
K004,0.0,1.8119266,1.8119266,,0.0,2.620656429040054e-06
P110,0.0,1.8005,1.8005,,0.0,2.6041297150152865e-06
K014,154427.317,1.78,-154425.537,-99.9988473541893,0.18796319393219119,2.574479807124249e-06
U078,33.808,1.7226,-32.0854,-94.90475627070516,4.114984177611218e-05,2.491460065029343e-06
P022,2.2165221,1.6744999999999999,-0.5420221000000003,-24.45371963582047,2.697868365719827e-06,2.4218912567581767e-06
P045,0.0,1.65,1.65,,0.0,2.386456000985961e-06
D014,5.875,1.6385992,-4.2364008,-72.10894978723404,7.1508317686541375e-06,2.3699666024550273e-06
U217,8.9115801,1.5400165000000001,-7.3715636,-82.71892882385696,1.0846844270295492e-05,2.227382798813574e-06
P205,2.0805,1.5185,-0.5619999999999998,-27.012737322758944,2.5323073182442436e-06,2.1962626893922314e-06
U116,13.5855,1.4435,-12.142,-89.37470096794377,1.653576595626396e-05,2.0877874166201423e-06
U046,1.5410000000000001,1.3966025,-0.14439750000000018,-9.370376378974703,1.8756479583823024e-06,2.019957828555755e-06
P010,11.4885,1.31766,-10.17084,-88.53061757409584,1.3983375450924777e-05,1.9057803722782797e-06
U191,0.1575,1.254,1.0965,696.1904761904761,1.9170314954264283e-07,1.8137065607493304e-06
U121,2.7395008999999995,1.2445,-1.4950008999999995,-54.57201711450432,3.3344187346343144e-06,1.7999663595315324e-06
U006,2.502,1.2386001,-1.2633998999999998,-50.49559952038369,3.045341461305983e-06,1.7914331160404915e-06
U152,0.1945065,1.1301971,0.9356905999999999,481.05878209725637,2.3674608670803846e-07,1.6346458494496548e-06
U132,39.893499999999996,1.119,-38.774499999999996,-97.1950317720932,4.855688632558362e-05,1.6184510697595701e-06
U170,0.8109999999999999,1.051443,0.24044299999999996,29.647718865598026,9.871190747878306e-07,1.520740883057383e-06
U067,0.393,0.9210125,0.5280125,134.35432569974554,4.783450017159278e-07,1.3320944288533834e-06
K149,0.6,0.875,0.275,45.833333333333336,7.302977125434013e-07,1.2655448490077067e-06
U246,0.9913307,0.8670981,-0.12423260000000003,-12.531902825162181,1.206610904306748e-06,1.2541160389021362e-06
D041,4.6,0.8575,-3.7424999999999997,-81.35869565217392,5.5989491294994095e-06,1.2402339520275524e-06
U060,0.0,0.8380086,0.8380086,,0.0,1.2120428196047538e-06
U011,0.39999999999999997,0.8270000000000001,0.4270000000000001,106.75000000000003,4.868651416956008e-07,1.1961206744335696e-06
D034,2.2635,0.7842321,-1.4792679,-65.3531212723658,2.7550481205699815e-06,1.1342638795217105e-06
P024,0.6373506999999999,0.757,0.11964930000000007,18.77291418994285,7.757595971632259e-07,1.094877086512953e-06
P119,0.16301110000000002,0.7462707,0.5832595999999999,357.80360969283674,1.9841105574863943e-07,1.079358903257572e-06
U128,0.0075,0.7125,0.7050000000000001,9400.000000000002,9.128721406792517e-09,1.0305150913348469e-06
U206,1.151,0.6045,-0.5465,-47.48045178105995,1.4009544452290913e-06,8.743106985430385e-07
P056,0.6611499999999999,0.5801197,-0.08103029999999989,-12.255963094607864,8.04727221080116e-07,8.390485693061669e-07
P064,0.0045000000000000005,0.579,0.5745,12766.666666666666,5.47723284407551e-09,8.37429105800528e-07
K020,2.2232149,0.55,-1.6732148999999998,-75.26105101220759,2.7060145932706773e-06,7.954853336619871e-07
U353,6.8105,0.5190014,-6.291498600000001,-92.37939358343735,8.289487618794724e-06,7.506509124546151e-07
U177,0.312,0.5120004,0.20000040000000002,64.10269230769231,3.7975481052256864e-07,7.405251073255833e-07
K181,0.0,0.5,0.5,,0.0,7.23168485147261e-07
U328,0.043,0.47500000000000003,0.43200000000000005,1004.6511627906979,5.2338002732277085e-08,6.870100608898979e-07
U023,2.198,0.47300000000000003,-1.7249999999999999,-78.48043676069153,2.6753239536173265e-06,6.841173869493088e-07
U218,0.7116117000000001,0.4670135,-0.24459820000000004,-34.37242529879709,8.661473278818687e-07,6.754588906766407e-07
D033,0.0,0.4535,0.4535,,0.0,6.559138160285657e-07
U185,3.9261367,0.44649999999999995,-3.4796367,-88.62749735637071,4.778747751904497e-06,6.457894572365039e-07
P023,0.24100000000000002,0.4345,0.19349999999999998,80.29045643153525,2.9333624787159955e-07,6.284334135929697e-07
P048,0.1880065,0.4065,0.21849349999999998,116.21592870459266,2.2883452815548492e-07,5.87935978424723e-07
U389,75.087,0.3975,-74.68950000000001,-99.47061408765833,9.139310723624396e-05,5.749189456920725e-07
U085,0.0025,0.3905,0.388,15519.999999999998,3.0429071355975056e-09,5.647945869000109e-07
P018,0.01,0.377,0.367,3669.9999999999995,1.2171628542390022e-08,5.452690378010347e-07
D025,22.4269003,0.368,-22.0589003,-98.35911340810661,2.7297189980881534e-05,5.32252005068384e-07
U194,0.005,0.367,0.362,7239.999999999999,6.085814271195011e-09,5.308056680980896e-07
U068,1.4609999999999999,0.3625,-1.0984999999999998,-75.18822724161532,1.778274930043182e-06,5.242971517317642e-07
U110,0.0,0.362,0.362,,0.0,5.235739832466168e-07
P099,0.1488575,0.35700000000000004,0.20814250000000004,139.82667987840722,1.8118381957488226e-07,5.163422983951443e-07
U029,0.0780125,0.34499609999999997,0.2669836,342.2318218234257,9.495391716632015e-08,4.989806140374258e-07
U039,0.0465,0.319,0.2725,586.0215053763441,5.659807272211359e-08,4.613814935239525e-07
U209,0.0021102,0.308,0.3058898,14495.77291252014,2.5684570550151422e-09,4.454717868507128e-07
U227,0.0365,0.2685,0.232,635.6164383561644,4.4426444179723576e-08,3.883414765240791e-07
P057,0.015,0.26,0.245,1633.3333333333333,1.8257442813585034e-08,3.7604761227657574e-07
F022,0.5735,0.24435780000000001,-0.3291422,-57.391839581517004,6.980428969060677e-07,3.534237201198347e-07
U053,0.036000000000000004,0.2255,0.1895,526.3888888888888,4.381786275260408e-08,3.261489868014147e-07
P108,0.018000000000000002,0.219001,0.20100099999999999,1116.672222222222,2.190893137630204e-08,3.167492428314706e-07
P014,9.599924600000001,0.216011,-9.383913600000001,-97.7498677437529,1.1684671626615212e-05,3.1242469529028997e-07
D015,0.15,0.21193069999999997,0.06193069999999998,41.28713333333332,1.8257442813585032e-07,3.065232065503972e-07
P074,0.1305,0.2027562,0.07225619999999999,55.3687356321839,1.5883975247818976e-07,2.932537880164301e-07
U156,0.1615,0.1725,0.010999999999999982,6.811145510835901,1.9657180095959885e-07,2.49493127375805e-07
U026,0.145,0.1665,0.02150000000000002,14.827586206896564,1.764886138646553e-07,2.408151055540379e-07
U225,0.009000000000000001,0.16299999999999998,0.15399999999999997,1711.1111111111106,1.095446568815102e-08,2.3575292615800704e-07
P095,0.17154740000000002,0.1605,-0.011047400000000013,-6.439852775384535,2.088011230212798e-07,2.3213708373227078e-07
U166,3.0190978,0.149,-2.8700978,-95.06475080071934,3.6747336954746918e-06,2.1550420857388373e-07
U120,9.055,0.14050220000000002,-8.9144978,-98.44834676974047,1.1021409645134164e-05,2.0321352626771502e-07
U164,0.026,0.129,0.10300000000000001,396.1538461538462,3.1646234210214055e-08,1.8657746916799334e-07
U411,0.007,0.1275,0.1205,1721.428571428571,8.520139979673014e-09,1.8440796371255156e-07
U153,0.7830001,0.11750000000000002,-0.6655000999999999,-84.99361622048323,9.53038636585424e-07,1.6994459400960635e-07
U163,0.2285,0.1155004,-0.1129996,-49.452778993435444,2.78121712193612e-07,1.6705249860380538e-07
U091,0.014,0.1121256,0.09812560000000001,700.8971428571429,1.7040279959346027e-08,1.6217140059645545e-07
K021,0.0,0.101,0.101,,0.0,1.4608003399974672e-07
U109,0.002,0.1,0.098,4900.0,2.434325708478004e-09,1.446336970294522e-07
P006,4.3175,0.097,-4.2204999999999995,-97.75332947307469,5.255100623176891e-06,1.4029468611856862e-07
U032,47.8302,0.09641,-47.73379,-99.79843278932557,5.821714275082232e-05,1.3944134730609484e-07
U157,1.1909999999999998,0.0905,-1.1004999999999998,-92.40134340890009,1.4496409593986515e-06,1.308934958116542e-07
D042,1.1197499999999998,0.0857504,-1.0339995999999998,-92.34200491181068,1.3629181060341222e-06,1.2402397373754338e-07
U171,0.003,0.08549999999999999,0.08249999999999999,2749.9999999999995,3.6514885627170066e-09,1.236618109601816e-07
K039,4.3665,0.085,-4.2815,-98.05336081529829,5.3147416030346025e-06,1.2293864247503435e-07
U033,0.0020001,0.0825,0.0804999,4024.7937603119844,2.434447424763428e-09,1.1932280004929806e-07
U017,0.005,0.08,0.075,1500.0,6.085814271195011e-09,1.1570695762356175e-07
U208,0.0,0.073,0.073,,0.0,1.0558259883150008e-07
U097,0.127,0.07,-0.056999999999999995,-44.881889763779526,1.5457968248835328e-07,1.0124358792061654e-07
P011,0.0055,0.0678411,0.0623411,1133.4745454545455,6.694395698314512e-09,9.81210910354477e-08
U073,0.0,0.0675,0.0675,,0.0,9.762774549488022e-08
U082,0.0275,0.066,0.038500000000000006,140.0,3.3471978491572557e-08,9.545824003943844e-08
U022,1.7965,0.0635,-1.733,-96.46534929028667,2.1866330676403672e-06,9.184239761370214e-08
U020,0.1345,0.0635,-0.07100000000000001,-52.78810408921933,1.637084038951458e-07,9.184239761370214e-08
U021,0.0031001,0.0615,0.0583999,1883.8069739685814,3.773326564426331e-09,8.894972367311309e-08
P122,0.001,0.055,0.054,5400.0,1.217162854239002e-09,7.95485333661987e-08
P104,0.025,0.053500000000000006,0.028500000000000004,114.00000000000001,3.042907135597505e-08,7.737902791075693e-08
U235,0.0,0.05,0.05,,0.0,7.23168485147261e-08
U193,0.05450000000000001,0.0483465,-0.006153500000000006,-11.290825688073404,6.633537555602562e-08,6.99253303343441e-08
U004,0.27974,0.0475,-0.23224,-83.0199470937299,3.404891368448184e-07,6.87010060889898e-08
U176,0.0,0.047307499999999995,0.047307499999999995,,0.0,6.842258622220808e-08
K099,0.8645,0.0425,-0.8220000000000001,-95.08386350491614,1.0522372874896173e-06,6.146932123751718e-08
P043,0.029,0.0425,0.013500000000000002,46.55172413793104,3.529772277293106e-08,6.146932123751718e-08
P058,0.0125,0.0345,0.022000000000000002,176.0,1.5214535677987526e-08,4.989862547516101e-08
U136,0.14700000000000002,0.033,-0.11400000000000002,-77.55102040816327,1.7892293957313331e-07,4.772912001971922e-08
P046,0.0335,0.030000000000000002,-0.0034999999999999996,-10.44776119402985,4.0774955617006574e-08,4.339010910883566e-08
U061,9.6305,0.027,-9.6035,-99.71964072478066,1.172188686774871e-05,3.905109819795209e-08
U271,0.0025,0.025,0.022500000000000003,900.0,3.0429071355975056e-09,3.615842425736305e-08
U248,0.0530052,0.024,-0.029005200000000002,-54.72142355844333,6.451596052150915e-08,3.471208728706853e-08
P037,2.1976834999999997,0.02,-2.1776834999999997,-99.08995085052055,2.67493872157396e-06,2.8926739405890437e-08
K131,0.0,0.02,0.02,,0.0,2.8926739405890437e-08
U180,0.0,0.019,0.019,,0.0,2.7480402435595916e-08
P113,0.0002204,0.019,0.0187796,8520.689655172415,2.6826269307427605e-10,2.7480402435595916e-08
U098,0.011,0.019,0.008,72.72727272727273,1.3388791396629024e-08,2.7480402435595916e-08
U167,1.0155,0.0173505,-0.9981495,-98.29143279172821,1.2360288784797068e-06,2.5094669603095103e-08
P112,0.009000000000000001,0.016,0.006999999999999999,77.77777777777776,1.095446568815102e-08,2.3141391524712348e-08
U095,0.01,0.015,0.004999999999999999,49.999999999999986,1.2171628542390022e-08,2.1695054554417826e-08
U093,0.0,0.0135004,0.0135004,,0.0,1.9526127633764163e-08
U130,0.007,0.0125,0.0055000000000000005,78.57142857142858,8.520139979673014e-09,1.8079212128681524e-08
P093,0.0245,0.011,-0.013500000000000002,-55.102040816326536,2.9820489928855554e-08,1.590970667323974e-08
P092,0.0275,0.010522,-0.016978,-61.738181818181815,3.3471978491572557e-08,1.521835760143896e-08
P116,0.024,0.0105,-0.0135,-56.25,2.9211908501736053e-08,1.518653818809248e-08
U148,0.0005,0.0105,0.01,2000.0,6.08581427119501e-10,1.518653818809248e-08
P101,0.3572175,0.0100512,-0.34716630000000004,-97.18625207331668,4.347918718841207e-07,1.4537422155824299e-08
U089,0.024,0.009,-0.015000000000000001,-62.5,2.9211908501736053e-08,1.3017032732650694e-08
P021,0.0,0.0085,0.0085,,0.0,1.2293864247503436e-08
D013,5.244999999999999,0.0085,-5.2364999999999995,-99.83794089609152,6.384019170483565e-06,1.2293864247503436e-08
P201,0.0,0.007,0.007,,0.0,1.0124358792061652e-08
U187,0.0,0.006,0.006,,0.0,8.678021821767132e-09
P067,0.0075,0.0055000000000000005,-0.001999999999999999,-26.666666666666654,9.128721406792517e-09,7.954853336619872e-09
P017,0.001,0.0055,0.0045,450.0,1.217162854239002e-09,7.95485333661987e-09
P109,0.0,0.005,0.005,,0.0,7.231684851472609e-09
U024,0.0,0.005,0.005,,0.0,7.231684851472609e-09
P040,0.0,0.004999999999999999,0.004999999999999999,,0.0,7.231684851472608e-09
U074,0.0025,0.0045000000000000005,0.0020000000000000005,80.00000000000001,3.0429071355975056e-09,6.5085163663253485e-09
P016,0.0435,0.0040125000000000004,-0.039487499999999995,-90.77586206896551,5.294658415939659e-08,5.803427093306769e-09
P013,0.0,0.004,0.004,,0.0,5.785347881178087e-09
P050,0.061,0.004,-0.056999999999999995,-93.44262295081967,7.424693410857913e-08,5.785347881178087e-09
U105,0.14250000000000002,0.004,-0.1385,-97.19298245614036,1.7344570672905782e-07,5.785347881178087e-09
U126,0.004,0.0035,-0.0005,-12.5,4.868651416956008e-09,5.062179396030826e-09
P111,0.15,0.0030005,-0.1469995,-97.99966666666667,1.8257442813585032e-07,4.3397340793687126e-09
U049,0.0,0.003,0.003,,0.0,4.339010910883566e-09
U183,0.002,0.003,0.001,50.0,2.434325708478004e-09,4.339010910883566e-09
P060,0.002,0.003,0.001,50.0,2.434325708478004e-09,4.339010910883566e-09
P071,2.1605,0.0026733,-2.1578266999999998,-99.87626475352927,2.629680346583364e-06,3.866492622688345e-09
U048,0.032,0.0025004,-0.0294996,-92.18625,3.8949211335648066e-08,3.616420960524422e-09
U106,0.0,0.0025,0.0025,,0.0,3.6158424257363046e-09
U234,0.0,0.0025,0.0025,,0.0,3.6158424257363046e-09
P103,0.0035,0.0025,-0.001,-28.57142857142857,4.260069989836507e-09,3.6158424257363046e-09
P009,0.0,0.0025,0.0025,,0.0,3.6158424257363046e-09
U027,122.33000000000001,0.0025,-122.32750000000001,-99.9979563475844,0.00014889553195905714,3.6158424257363046e-09
U076,0.0,0.0020004,0.0020004,,0.0,2.8932524753771613e-09
U124,0.0,0.002,0.002,,0.0,2.8926739405890435e-09
U099,0.0,0.002,0.002,,0.0,2.8926739405890435e-09
P073,0.0305062,0.002,-0.028506200000000002,-93.44395565491605,3.7131013463985846e-08,2.8926739405890435e-09
P031,0.002,0.002,0.0,0.0,2.434325708478004e-09,2.8926739405890435e-09
U071,0.0,0.002,0.002,,0.0,2.8926739405890435e-09
U042,0.0,0.0016537,0.0016537,,0.0,2.3918074477760507e-09
P082,0.0,0.0016250000000000001,0.0016250000000000001,,0.0,2.3502975767285983e-09
P188,0.2245,0.001001,-0.223499,-99.55412026726059,2.7325306077665597e-07,1.4477833072648163e-09
U168,0.0055,0.001,-0.0045,-81.81818181818181,6.694395698314512e-09,1.4463369702945217e-09
U018,2.4299999999999997,0.001,-2.429,-99.95884773662553,2.957705735800775e-06,1.4463369702945217e-09
U243,0.0,0.001,0.001,,0.0,1.4463369702945217e-09
U015,0.018000000000000002,0.00075,-0.01725,-95.83333333333333,2.190893137630204e-08,1.0847527277208916e-09
P007,0.0,0.0005,0.0005,,0.0,7.231684851472609e-10
U086,0.0,0.0005,0.0005,,0.0,7.231684851472609e-10
P123,139.915,0.0001102,-139.9148898,-99.99992123789444,0.00017029934075084996,1.593863341264563e-10
P047,0.0,0.0001102,0.0001102,,0.0,1.593863341264563e-10
P033,0.122,0.0,-0.122,-100.0,1.4849386821715826e-07,0.0
P199,4.112500000000001,0.0,-4.112500000000001,-100.0,5.0055822380578965e-06,0.0
P118,0.0,0.0,0.0,,0.0,0.0
P027,0.0,0.0,0.0,,0.0,0.0
P128,0.0,0.0,0.0,,0.0,0.0
P190,0.0,0.0,0.0,,0.0,0.0
U237,0.0,0.0,0.0,,0.0,0.0
U480,1.18,0.0,-1.18,-100.0,1.4362521680020223e-06,0.0
P196,0.0,0.0,0.0,,0.0,0.0
F021,2.2615000000000003,0.0,-2.2615000000000003,-100.0,2.7526137948615036e-06,0.0
U247,0.0005,0.0,-0.0005,-100.0,6.08581427119501e-10,0.0
P203,1.8,0.0,-1.8,-100.0,2.190893137630204e-06,0.0
P204,0.0,0.0,0.0,,0.0,0.0
PHRM,0.0,0.0,0.0,,0.0,0.0
P004,0.131,0.0,-0.131,-100.0,1.594483339053093e-07,0.0
P026,0.0,0.0,0.0,,0.0,0.0
U222,0.030901,0.0,-0.030901,-100.0,3.7611549358839405e-08,0.0
P002,0.17400000000000002,0.0,-0.17400000000000002,-100.0,2.1178633663758639e-07,0.0
P114,0.0,0.0,0.0,,0.0,0.0
P097,0.0,0.0,0.0,,0.0,0.0
P036,0.005,0.0,-0.005,-100.0,6.085814271195011e-09,0.0
U364,0.15,0.0,-0.15,-100.0,1.8257442813585032e-07,0.0
P038,0.005,0.0,-0.005,-100.0,6.085814271195011e-09,0.0
U395,0.0,0.0,0.0,,0.0,0.0
U394,0.0,0.0,0.0,,0.0,0.0
P039,0.0005,0.0,-0.0005,-100.0,6.08581427119501e-10,0.0
U387,0.0,0.0,0.0,,0.0,0.0
U373,0.0,0.0,0.0,,0.0,0.0
U367,0.0,0.0,0.0,,0.0,0.0
P051,36.998000000000005,0.0,-36.998000000000005,-100.0,4.503259128113461e-05,0.0
P085,0.0,0.0,0.0,,0.0,0.0
P054,0.0005,0.0,-0.0005,-100.0,6.08581427119501e-10,0.0
P062,0.0,0.0,0.0,,0.0,0.0
U280,0.0,0.0,0.0,,0.0,0.0
P065,0.003,0.0,-0.003,-100.0,3.6514885627170066e-09,0.0
U278,0.0,0.0,0.0,,0.0,0.0
K178,0.0,0.0,0.0,,0.0,0.0
P084,0.0,0.0,0.0,,0.0,0.0
U005,0.0,0.0,0.0,,0.0,0.0
K010,0.038,0.0,-0.038,-100.0,4.625218846108208e-08,0.0
U014,0.589,0.0,-0.589,-100.0,7.169089211467722e-07,0.0
U155,0.005,0.0,-0.005,-100.0,6.085814271195011e-09,0.0
U087,0.0,0.0,0.0,,0.0,0.0
U186,0.15999999999999998,0.0,-0.15999999999999998,-100.0,1.947460566782403e-07,0.0
U094,0.0,0.0,0.0,,0.0,0.0
K084,0.0,0.0,0.0,,0.0,0.0
D017,0.0,0.0,0.0,,0.0,0.0
U111,0.0825,0.0,-0.0825,-100.0,1.0041593547471766e-07,0.0
K043,0.0,0.0,0.0,,0.0,0.0
U179,0.034,0.0,-0.034,-100.0,4.138353704412607e-08,0.0
U178,0.0,0.0,0.0,,0.0,0.0
U127,6.7375,0.0,-6.7375,-100.0,8.200634730435278e-06,0.0
K026,0.0,0.0,0.0,,0.0,0.0
U174,1.075,0.0,-1.075,-100.0,1.3084500683069272e-06,0.0
U173,1.4285,0.0,-1.4285,-100.0,1.7387171372804145e-06,0.0
K025,0.0,0.0,0.0,,0.0,0.0
U142,0.0,0.0,0.0,,0.0,0.0
U143,0.0,0.0,0.0,,0.0,0.0
U150,0.477,0.0,-0.477,-100.0,5.805866814720039e-07,0.0
K018,0.0,0.0,0.0,,0.0,0.0
K005,0.01,0.0,-0.01,-100.0,1.2171628542390022e-08,0.0
K003,0.0,0.0,0.0,,0.0,0.0
K002,0.0,0.0,0.0,,0.0,0.0
U083,0.0047004,0.0,-0.0047004,-100.0,5.721152280065006e-09,0.0
U047,2.9955,0.0,-2.9955,-100.0,3.646011329872931e-06,0.0
U216,0.0001102,0.0,-0.0001102,-100.0,1.3413134653713802e-10,0.0
U215,0.002205,0.0,-0.002205,-100.0,2.6838440935969998e-09,0.0
K150,0.0,0.0,0.0,,0.0,0.0
U030,0.0,0.0,0.0,,0.0,0.0
K148,0.0,0.0,0.0,,0.0,0.0
U038,0.0,0.0,0.0,,0.0,0.0
K141,0.0,0.0,0.0,,0.0,0.0
U207,0.0,0.0,0.0,,0.0,0.0
U050,0.0,0.0,0.0,,0.0,0.0
U192,0.0125,0.0,-0.0125,-100.0,1.5214535677987526e-08,0.0
K118,0.0,0.0,0.0,,0.0,0.0
U203,0.0,0.0,0.0,,0.0,0.0
K115,5.5,0.0,-5.5,-100.0,6.694395698314511e-06,0.0
U200,0.0960004,0.0,-0.0960004,-100.0,1.1684812087208589e-07,0.0
U063,0.0125,0.0,-0.0125,-100.0,1.5214535677987526e-08,0.0
U064,0.0,0.0,0.0,,0.0,0.0
K113,0.0,0.0,0.0,,0.0,0.0
K112,0.0,0.0,0.0,,0.0,0.0
K101,0.0,0.0,0.0,,0.0,0.0
