NAICS,2021,2023,delta,pct_change,share_2021,share_2023
31411,20.0675,60.2545,40.187,200.25912545160085,2.4363151430283572e-05,8.646729835487773e-05
457120,0.0,58.3680722,58.3680722,,0.0,8.376020900209021e-05
456120,9.5485,58.3673578,48.8188578,511.27253285856415,1.1592453042584415e-05,8.375918381330026e-05
32223,0.0,58.088950000000004,58.088950000000004,,0.0,8.335965895943996e-05
33149,63.648,57.414,-6.234000000000002,-9.794494720965313,7.727249842953478e-05,8.239108228840918e-05
483113,0.0,56.6847373,56.6847373,,0.0,8.13445650082063e-05
335314,36.7927086,56.2456043,19.4528957,52.871605381072705,4.4668560167041076e-05,8.071439391511827e-05
115310,17.97598,55.89644,37.92046,210.95072424424148,2.1823920411000323e-05,8.021333102847957e-05
92511,0.0,55.27,55.27,,0.0,7.931436789076488e-05
32213,39.8939019,55.2544476,15.360545699999996,38.503492936097075,4.8433595272683585e-05,7.929204965709048e-05
237120,277.591,55.191022600000004,-222.3999774,-80.11786311515864,0.00033701216238613924,7.9201032581218e-05
311821,0.0,54.35,54.35,,0.0,7.799413596640259e-05
236117,9985.1167473,54.21,-9930.906747300001,-99.45709197626901,0.012122532022600248,7.779323110834747e-05
212312,66.1259999,53.767325,-12.358674899999997,-18.689584911668,8.028093928205389e-05,7.715797712235064e-05
561720,0.0,53.364500500000005,53.364500500000005,,0.0,7.657990998668186e-05
11531,2.6065,52.812799999999996,50.2063,1926.1960483406867,3.1644476991670184e-06,7.578820062495724e-05
213114,43.53,52.718500000000006,9.188500000000005,21.108430967149104,5.28480369632612e-05,7.565287685271014e-05
424510,0.0,52.397095,52.397095,,0.0,7.519164952483006e-05
33461,1152.5655,51.247711800000005,-1101.3177882,-95.5535965808451,0.0013992838076402393,7.35422447487804e-05
326211,32.105650499999996,50.8001027,18.6944522,58.22791910103178,3.8978189854205035e-05,7.289991015806836e-05
339116,0.0,50.326,50.326,,0.0,7.221955633201798e-05
624410,0.0,50.25,50.25,,0.0,7.211049369478804e-05
311340,20.2556582,50.1174942,29.861836000000004,147.42466379097968,2.4591586796893745e-05,7.19203432737846e-05
48411,960.5823634,49.8734239,-910.7089394999999,-94.8080012916881,0.0011662047380477832,7.157009392394908e-05
54199,118.5851201,49.8460964,-68.73902369999999,-57.96597721706907,0.0001439694649744445,7.153087801317408e-05
512120,9.968,49.7685,39.8005,399.28270465489567,1.2101751262342928e-05,7.141952448654843e-05
42371,36.68664,47.30026,10.613620000000004,28.930477143723177,4.453978650994387e-05,6.787751443764846e-05
621493,49.509334,47.2065849,-2.3027490999999998,-4.651141338318143,6.010730790853307e-05,6.77430874185856e-05
48832,2177.1460425,47.065400000000004,-2130.0806425,-97.83820657497303,0.0026431861825972395,6.754048218791398e-05
54172,10.2629237,46.8639456,36.6010219,356.6334795999701,1.2459806364546965e-05,6.725138813336697e-05
532120,1.75,46.758383,45.008383,2571.9076,2.1246052075742497e-06,6.709990213930318e-05
713990,1888.2377101,46.688,-1841.5497100999999,-97.52742995491137,0.002292434098295164,6.699890009198536e-05
321113,30.339574900000002,45.9541952,15.614620299999999,51.46618023313173,3.6834067901788e-05,6.594586474066984e-05
423720,20.293499999999998,45.672000000000004,25.378500000000006,125.0572843521325,2.4637529017090304e-05,6.554090483638527e-05
327991,76.5338863,44.7698255,-31.764060800000003,-41.50326389475403,9.291673907935746e-05,6.424625312307485e-05
541940,36.580968,44.600639,8.019671000000002,21.92306939499251,4.4411494349089705e-05,6.400346462473668e-05
923120,3.862,44.291000000000004,40.429,1046.8410150181253,4.688700178086716e-06,6.355912191514144e-05
423820,0.0,43.8480507,43.8480507,,0.0,6.292347429912631e-05
488510,4.4,43.794,39.394,895.3181818181816,5.341864521900971e-06,6.284590966904572e-05
33242,148.7551913,42.8200509,-105.93514040000001,-71.21441576204003,0.000180597745194105,6.144825891412842e-05
321991,0.0,42.78,42.78,,0.0,6.139078448284642e-05
92111,0.1102499,42.75,42.6397501,38675.54537464433,1.338500066711659e-07,6.13477334418346e-05
423510,2287.2669099,41.8117168,-2245.4551931,-98.17197911537889,0.0027768795359347444,6.000126449103808e-05
423710,55.091,41.6045,-13.4865,-24.48040514784629,6.6883785994556e-05,5.970390119253352e-05
11421,0.0,41.16,41.16,,0.0,5.906602826820847e-05
42345,19.755,40.472,20.717000000000002,104.8696532523412,2.3983757643216743e-05,5.807872439433755e-05
238210,56.955679599999996,40.1035509,-16.852128699999994,-29.58814435777533,6.914761913090883e-05,5.754998715050869e-05
712110,10.6955,39.9805,29.285,273.8067411528213,1.2984979998634507e-05,5.7373404839094e-05
32312,132.042555,39.624340000000004,-92.41821499999999,-69.99123502267885,0.00016030759998537672,5.686230288020175e-05
812331,74.59966639999999,39.6,-34.99966639999999,-46.916652699669434,9.056847983813815e-05,5.6827374135594165e-05
33272,18.786,38.34543,19.55943,104.11705525391248,2.280733338827992e-05,5.502702265152112e-05
921110,4.1668057,38.341,34.1741943,820.1532963248083,5.058752622382895e-06,5.502066544779838e-05
311511,8.0675,38.325964,30.258463999999996,375.06617911372786,9.794430006917292e-06,5.499908826604325e-05
311710,0.0,38.1449239,38.1449239,,0.0,5.4739289440380496e-05
311513,34.5062298,38.0813344,3.575104600000003,10.360751147608722,4.189263744390501e-05,5.4648036301299805e-05
332114,69.9235,36.6755,-33.248000000000005,-47.54910723862507,8.489133270389603e-05,5.263061515429252e-05
42421,96.576,36.603845,-59.972154999999994,-62.098404365473826,0.00011724907001525186,5.25277877428358e-05
314910,11.577,36.054632500000004,24.477632500000006,211.43329446315974,1.4055173993192623e-05,5.173964874744577e-05
311421,99.0349597,34.7832656,-64.25169410000001,-64.87779092820695,0.00012023439492030056,4.991519312901369e-05
45911,2.483,34.1,31.617,1273.338703181635,3.0145112745182073e-06,4.893468328342831e-05
31111,25.2375,33.5365,8.298999999999996,32.88360574541851,3.0639842243517215e-05,4.81260412297564e-05
45951,0.0,33.4525,33.4525,,0.0,4.800549831492333e-05
311611,451.29118470000003,33.3815,-417.9096847,-92.60311277247956,0.0005478946292262701,4.790361085119537e-05
424720,93.6033215,32.1602318,-61.44308970000001,-65.64199722335708,0.00011364005960294101,4.61510486057079e-05
